Lottery Number,Project Name,PHN,Street Name,Boro,NC/Pres,Oversight Agency,Unit Size,Rent,Number of Units,Eligible Household Size,income_min1,income_max1,hh_size2,income_min2,income_max2,hh_size3,income_min3,income_max3,hh_size4,income_min4,income_max4,hh_size5,income_min5,income_max5,hh_size6,income_min6,income_max6,Total Application Count,OPEN APPLICATION PERIOD START,open_year,Project Close,Open Market units
279,STANLEY COMMONS,670,STANLEY AVENUE,3,New Construction,HDC,3,963,2.0,3,34869,40800,4.0,34869.0,45300.0,5.0,34869.0,48950.0,6.0,34869.0,52550.0,,,,,,,56926.0,7/27/16,2016,7/12/18,
279,STANLEY COMMONS,670,STANLEY AVENUE,3,New Construction,HDC,3,1182,8.0,3,42378,48960,4.0,42378.0,54360.0,5.0,42378.0,58740.0,6.0,42378.0,63060.0,,,,,,,56926.0,7/27/16,2016,7/12/18,
280,607 West 161 Street,607,WEST 161 STREET,1,New Construction,HPD,0,868,6.0,1,29760,38100,,,,,,,,,,,,,,,,37452.0,7/26/16,2016,STILL IN PROGRESS,
280,607 West 161 Street,607,WEST 161 STREET,1,New Construction,HPD,1,965,6.0,1,33086,38100,2.0,33086.0,43500.0,,,,,,,,,,,,,37452.0,7/26/16,2016,STILL IN PROGRESS,
280,607 West 161 Street,607,WEST 161 STREET,1,New Construction,HPD,2,1085,1.0,2,37200,43500,3.0,37200.0,48960.0,4.0,37200.0,54360.0,,,,,,,,,,37452.0,7/26/16,2016,STILL IN PROGRESS,
281,The Brooklyn Grand,774,GRAND STREET,3,New Construction,HPD,0,722,3.0,1,26092,38100,,,,,,,,,,,,,,,,41688.0,7/27/16,2016,8/1/17,
281,The Brooklyn Grand,774,GRAND STREET,3,New Construction,HPD,1,741,3.0,1,26778,38100,2.0,26778.0,43500.0,,,,,,,,,,,,,41688.0,7/27/16,2016,8/1/17,
281,The Brooklyn Grand,774,GRAND STREET,3,New Construction,HPD,2,900,7.0,2,32263,43500,3.0,32263.0,48960.0,4.0,32263.0,54360.0,,,,,,,,,,41688.0,7/27/16,2016,8/1/17,
282,225 East 39th Street,225,EAST 39 STREET,1,New Construction,HPD,0,833,20.0,1,29898,38100,,,,,,,,,,,,,,,,80263.0,7/29/16,2016,10/17/18,
282,225 East 39th Street,225,EAST 39 STREET,1,New Construction,HPD,1,895,27.0,1,32058,38100,2.0,32058.0,43500.0,,,,,,,,,,,,,80263.0,7/29/16,2016,10/17/18,
282,225 East 39th Street,225,EAST 39 STREET,1,New Construction,HPD,2,1082,25.0,2,38503,43500,3.0,38503.0,48960.0,4.0,38503.0,54360.0,,,,,,,,,,80263.0,7/29/16,2016,10/17/18,
282,225 East 39th Street,225,EAST 39 STREET,1,New Construction,HPD,3,1247,3.0,3,44606,48960,4.0,44606.0,54360.0,5.0,44606.0,58740.0,6.0,44606.0,63060.0,,,,,,,80263.0,7/29/16,2016,10/17/18,
283,West End Towers,53,WEST END AVENUE,1,New Construction,HPD,0,2024,32.0,1,70732,82550,,,,,,,,,,,,,,,,38705.0,8/2/16,2016,9/21/17,
283,West End Towers,53,WEST END AVENUE,1,New Construction,HPD,1,2170,15.0,1,75772,82550,2.0,75772.0,94250.0,,,,,,,,,,,,,38705.0,8/2/16,2016,9/21/17,
283,West End Towers,53,WEST END AVENUE,1,New Construction,HPD,2,2611,3.0,2,90926,94250,3.0,90926.0,106080.0,4.0,90926.0,117780.0,,,,,,,,,,38705.0,8/2/16,2016,9/21/17,
284,Summit Ridge,950,SUMMIT AVENUE,2,New Construction,HDC,0,494,2.0,1,18275,25400,,,,,,,,,,,,,,,,58528.0,8/3/16,2016,9/13/17,
284,Summit Ridge,950,SUMMIT AVENUE,2,New Construction,HDC,0,788,6.0,1,28355,38100,,,,,,,,,,,,,,,,58528.0,8/3/16,2016,9/13/17,
284,Summit Ridge,950,SUMMIT AVENUE,2,New Construction,HDC,1,532,4.0,1,19612,25400,2.0,19612.0,29000.0,,,,,,,,,,,,,58528.0,8/3/16,2016,9/13/17,
284,Summit Ridge,950,SUMMIT AVENUE,2,New Construction,HDC,1,847,16.0,1,30412,38100,2.0,30412.0,43500.0,,,,,,,,,,,,,58528.0,8/3/16,2016,9/13/17,
284,Summit Ridge,950,SUMMIT AVENUE,2,New Construction,HDC,2,647,5.0,2,23589,29000,3.0,23589.0,32640.0,4.0,23589.0,36240.0,,,,,,,,,,58528.0,8/3/16,2016,9/13/17,
284,Summit Ridge,950,SUMMIT AVENUE,2,New Construction,HDC,2,1025,18.0,2,36549,43500,3.0,36549.0,48960.0,4.0,36549.0,54360.0,,,,,,,,,,58528.0,8/3/16,2016,9/13/17,
284,Summit Ridge,950,SUMMIT AVENUE,2,New Construction,HDC,3,745,1.0,3,27395,32640,4.0,27395.0,36240.0,5.0,27395.0,39160.0,6.0,27395.0,42040.0,,,,,,,58528.0,8/3/16,2016,9/13/17,
284,Summit Ridge,950,SUMMIT AVENUE,2,New Construction,HDC,3,1182,5.0,3,42378,48960,4.0,42378.0,54360.0,5.0,42378.0,58740.0,6.0,42378.0,63060.0,,,,,,,58528.0,8/3/16,2016,9/13/17,
285,West 38th Street Apartments,512,WEST 39 STREET,1,New Construction,HPD,0,913,15.0,1,32640,38100,,,,,,,,,,,,,,,,73103.0,8/3/16,2016,7/1/18,
285,West 38th Street Apartments,512,WEST 39 STREET,1,New Construction,HPD,1,980,25.0,1,34972,38100,2.0,34972.0,43500.0,,,,,,,,,,,,,73103.0,8/3/16,2016,7/1/18,
285,West 38th Street Apartments,512,WEST 39 STREET,1,New Construction,HPD,2,1183,6.0,2,42966,43500,3.0,41966.0,48960.0,4.0,41966.0,54360.0,,,,,,,,,,73103.0,8/3/16,2016,7/1/18,
286,3677 White Plains RD,3677,WHITE PLAINS ROAD,2,New Construction,HPD,1,1292,12.0,1,44298,50800,2.0,44298.0,58000.0,,,,,,,,,,,,,36385.0,8/8/16,2016,7/15/17,
286,3677 White Plains RD,3677,WHITE PLAINS ROAD,2,New Construction,HPD,2,1458,12.0,2,49989,58000,3.0,49989.0,65280.0,4.0,49989.0,72480.0,,,,,,,,,,36385.0,8/8/16,2016,7/15/17,
287,525 W 52nd Street APTS,523,WEST 52 STREET,1,New Construction,HPD,0,913,19.0,1,32640,38100,2.0,32640.0,43500.0,,,,,,,,,,,,,75321.0,8/9/16,2016,6/1/18,
287,525 W 52nd Street APTS,523,WEST 52 STREET,1,New Construction,HPD,1,980,39.0,1,34971,38100,2.0,34971.0,43500.0,,,,,,,,,,,,,75321.0,8/9/16,2016,6/1/18,
287,525 W 52nd Street APTS,523,WEST 52 STREET,1,New Construction,HPD,2,1183,21.0,2,41966,43500,3.0,41966.0,48960.0,4.0,41966.0,54360.0,,,,,,,,,,75321.0,8/9/16,2016,6/1/18,
288,Original Me-Co Enterprises LTD,303,STANHOPE STREET,3,New Construction,HPD,2,1030,2.0,2,35314,43500,3.0,35314.0,48960.0,4.0,35314.0,54740.0,,,,,,,,,,26273.0,8/10/16,2016,8/1/18,
289,1907 SOUTHERN BOULEVARD,1907,SOUTHERN BOULEVARD,2,New Construction,HPD,1,956,3.0,1,32778,38100,2.0,32778.0,43500.0,,,,,,,,,,,,,22860.0,8/11/16,2016,2/24/17,
289,1907 SOUTHERN BOULEVARD,1907,SOUTHERN BOULEVARD,2,New Construction,HPD,2,1080,3.0,2,37029,43500,3.0,37029.0,48960.0,4.0,37029.0,54360.0,,,,,,,,,,22860.0,8/11/16,2016,2/24/17,
290,6155 Broadway,6155,BROADWAY,2,New Construction,HPD,1,1230,4.0,1,42172,50800,2.0,42172.0,58000.0,,,,,,,,,,,,,22221.0,8/12/16,2016,4/1/17,
290,6155 Broadway,6155,BROADWAY,2,New Construction,HPD,2,1403,5.0,2,48103,58000,3.0,48103.0,65280.0,4.0,48103.0,72480.0,,,,,,,,,,22221.0,8/12/16,2016,4/1/17,
291,American Copper Buildings,616,1 AVENUE,1,New Construction,HPD,0,833,43.0,1,29898,38100,,,,,,,,,,,,,,,,79918.0,8/15/16,2016,STILL IN PROGRESS,
291,American Copper Buildings,616,1 AVENUE,1,New Construction,HPD,1,895,66.0,1,32058,38100,2.0,32058.0,43500.0,,,,,,,,,,,,,79918.0,8/15/16,2016,STILL IN PROGRESS,
291,American Copper Buildings,616,1 AVENUE,1,New Construction,HPD,2,1082,41.0,2,38503,43500,3.0,38503.0,48960.0,4.0,38503.0,54360.0,,,,,,,,,,79918.0,8/15/16,2016,STILL IN PROGRESS,
291,American Copper Buildings,616,1 AVENUE,1,New Construction,HPD,3,1247,10.0,3,44606,48960,4.0,44606.0,54360.0,5.0,44606.0,58740.0,6.0,44606.0,63060.0,,,,,,,79918.0,8/15/16,2016,STILL IN PROGRESS,
293,Maestro West Chelsea Apartments,515,WEST 28 STREET,1,New Construction,HPD,0,596,3.0,1,21772,25400,,,,,,,,,,,,,,,,87388.0,8/16/16,2016,10/15/18,
293,Maestro West Chelsea Apartments,515,WEST 28 STREET,1,New Construction,HPD,0,754,17.0,1,27189,31750,,,,,,,,,,,,,,,,87388.0,8/16/16,2016,10/15/18,
293,Maestro West Chelsea Apartments,515,WEST 28 STREET,1,New Construction,HPD,1,640,6.0,1,23315,25400,2.0,23315.0,29000.0,,,,,,,,,,,,,87388.0,8/16/16,2016,10/15/18,
293,Maestro West Chelsea Apartments,515,WEST 28 STREET,1,New Construction,HPD,1,810,31.0,1,29143,31750,2.0,29143.0,36250.0,,,,,,,,,,,,,87388.0,8/16/16,2016,10/15/18,
293,Maestro West Chelsea Apartments,515,WEST 28 STREET,1,New Construction,HPD,2,775,3.0,2,27978,29000,3.0,27978.0,32640.0,4.0,27978.0,36240.0,,,,,,,,,,87388.0,8/16/16,2016,10/15/18,
293,Maestro West Chelsea Apartments,515,WEST 28 STREET,1,New Construction,HPD,2,979,15.0,2,34972,36250,3.0,34972.0,40800.0,4.0,34972.0,45300.0,,,,,,,,,,87388.0,8/16/16,2016,10/15/18,
294,The Henry Apartments,8,ROCKAWAY AVENUE,3,New Construction,HDC,1,834,1.0,1,29966,38100,2.0,29966.0,43500.0,,,,,,,,,,,,,59722.0,8/23/16,2016,10/18/17,
294,The Henry Apartments,8,ROCKAWAY AVENUE,3,New Construction,HDC,2,1009,20.0,2,36000,43500,3.0,36000.0,48960.0,4.0,36000.0,54360.0,,,,,,,,,,59722.0,8/23/16,2016,10/18/17,
294,The Henry Apartments,8,ROCKAWAY AVENUE,3,New Construction,HDC,3,1163,6.0,3,41280,48960,4.0,41280.0,54360.0,5.0,41280.0,58740.0,6.0,41280.0,63060.0,,,,,,,59722.0,8/23/16,2016,10/18/17,
297,10 Freedom Place,1,WEST END AVENUE,1,New Construction,HPD,0,833,18.0,1,29898,38100,,,,,,,,,,,,,,,,78659.0,8/31/16,2016,STILL IN PROGRESS,
297,10 Freedom Place,1,WEST END AVENUE,1,New Construction,HPD,0,1126,9.0,1,39943,50800,,,,,,,,,,,,,,,,78659.0,8/31/16,2016,STILL IN PROGRESS,
297,10 Freedom Place,1,WEST END AVENUE,1,New Construction,HPD,1,895,18.0,1,32058,38100,2.0,32058.0,43500.0,,,,,,,,,,,,,78659.0,8/31/16,2016,STILL IN PROGRESS,
297,10 Freedom Place,1,WEST END AVENUE,1,New Construction,HPD,1,1208,10.0,1,42789,50800,2.0,42789.0,58000.0,,,,,,,,,,,,,78659.0,8/31/16,2016,STILL IN PROGRESS,
297,10 Freedom Place,1,WEST END AVENUE,1,New Construction,HPD,2,1082,37.0,2,38503,43500,3.0,38503.0,48960.0,4.0,38503.0,54360.0,,,,,,,,,,78659.0,8/31/16,2016,STILL IN PROGRESS,
297,10 Freedom Place,1,WEST END AVENUE,1,New Construction,HPD,2,1458,24.0,2,51395,58000,3.0,51395.0,65280.0,4.0,51395.0,72480.0,,,,,,,,,,78659.0,8/31/16,2016,STILL IN PROGRESS,
298,435 West 31 Apartments,371,9 AVENUE,1,New Construction,HPD,0,913,53.0,1,32640,38100,,,,,,,,,,,,,,,,72831.0,9/7/16,2016,3/6/18,
298,435 West 31 Apartments,371,9 AVENUE,1,New Construction,HPD,1,980,89.0,1,34972,38100,2.0,34972.0,43500.0,,,,,,,,,,,,,72831.0,9/7/16,2016,3/6/18,
298,435 West 31 Apartments,371,9 AVENUE,1,New Construction,HPD,2,1183,25.0,2,41966,43500,3.0,41966.0,48960.0,4.0,41966.0,54360.0,,,,,,,,,,72831.0,9/7/16,2016,3/6/18,
298,435 West 31 Apartments,371,9 AVENUE,1,New Construction,HPD,3,1359,2.0,3,48446,48960,4.0,48446.0,54360.0,5.0,48446.0,58740.0,6.0,48446.0,63060.0,,,,,,,72831.0,9/7/16,2016,3/6/18,
299,2222 JACKSON AVENUE APARTMENTS,22-22,JACKSON AVENUE,4,New Construction,HPD,0,850,10.0,1,29143,38100,,,,,,,,,,,,,,,,68217.0,9/9/16,2016,11/1/17,
299,2222 JACKSON AVENUE APARTMENTS,22-22,JACKSON AVENUE,4,New Construction,HPD,1,913,16.0,1,31303,38100,2.0,31303.0,43500.0,,,,,,,,,,,,,68217.0,9/9/16,2016,11/1/17,
299,2222 JACKSON AVENUE APARTMENTS,22-22,JACKSON AVENUE,4,New Construction,HPD,2,1105,6.0,2,37886,43500,3.0,37886.0,48960.0,4.0,37886.0,54360.0,,,,,,,,,,68217.0,9/9/16,2016,11/1/17,
299,2222 JACKSON AVENUE APARTMENTS,22-22,JACKSON AVENUE,4,New Construction,HPD,3,1274,3.0,3,43680,48960,4.0,43680.0,54360.0,5.0,43680.0,58740.0,6.0,43680.0,63060.0,,,,,,,68217.0,9/9/16,2016,11/1/17,
300,28-22 ASTORIA BOULEVARD APARTMENTS,28-22,ASTORIA BOULEVARD,4,New Construction,HPD,0,1158,3.0,1,39703,50800,,,,,,,,,,,,,,,,22371.0,9/12/16,2016,2/1/18,
300,28-22 ASTORIA BOULEVARD APARTMENTS,28-22,ASTORIA BOULEVARD,4,New Construction,HPD,1,1330,3.0,1,45600,50800,2.0,45600.0,58000.0,,,,,,,,,,,,,22371.0,9/12/16,2016,2/1/18,
301,44-46 Stanhope Street LLC,44,STANHOPE STREET,3,New Construction,HPD,0,856,1.0,1,29349,38100,,,,,,,,,,,,,,,,,9/14/16,2016,8/1/17,
301,44-46 Stanhope Street LLC,44,STANHOPE STREET,3,New Construction,HPD,1,985,3.0,1,33772,38100,2.0,33772.0,43500.0,,,,,,,,,,,,,,9/14/16,2016,8/1/17,
303,325 KENT APTS,329,KENT AVENUE,3,New Construction,HPD,0,596,6.0,1,21772,25400,,,,,,,,,,,,,,,,83452.0,11/28/16,2016,7/15/18,
303,325 KENT APTS,329,KENT AVENUE,3,New Construction,HPD,0,754,34.0,1,27189,38100,,,,,,,,,,,,,,,,83452.0,11/28/16,2016,7/15/18,
303,325 KENT APTS,329,KENT AVENUE,3,New Construction,HPD,1,640,8.0,1,23280,25400,2.0,23280.0,29000.0,,,,,,,,,,,,,83452.0,11/28/16,2016,7/15/18,
303,325 KENT APTS,329,KENT AVENUE,3,New Construction,HPD,1,810,41.0,1,29109,38100,2.0,29109.0,43500.0,,,,,,,,,,,,,83452.0,11/28/16,2016,7/15/18,
303,325 KENT APTS,329,KENT AVENUE,3,New Construction,HPD,2,775,2.0,2,27978,29000,3.0,27978.0,32640.0,4.0,27978.0,36240.0,,,,,,,,,,83452.0,11/28/16,2016,7/15/18,
303,325 KENT APTS,329,KENT AVENUE,3,New Construction,HPD,2,979,13.0,2,34972,43500,3.0,34972.0,48960.0,4.0,34972.0,54360.0,,,,,,,,,,83452.0,11/28/16,2016,7/15/18,
304,THE MEEKERMAN,410,Manhattan Ave,3,New Construction,HPD,0,788,2.0,1,28355,38100,,,,,,,,,,,,,,,,80894.0,10/7/16,2016,6/27/17,
304,THE MEEKERMAN,410,Manhattan Ave,3,New Construction,HPD,0,1082,2.0,1,38435,50800,,,,,,,,,,,,,,,,80894.0,10/7/16,2016,6/27/17,
304,THE MEEKERMAN,410,Manhattan Ave,3,New Construction,HPD,1,532,2.0,1,19612,25400,2.0,19612.0,29000.0,,,,,,,,,,,,,80894.0,10/7/16,2016,6/27/17,
304,THE MEEKERMAN,410,Manhattan Ave,3,New Construction,HPD,1,690,3.0,1,25029,31750,2.0,25029.0,36250.0,,,,,,,,,,,,,80894.0,10/7/16,2016,6/27/17,
304,THE MEEKERMAN,410,Manhattan Ave,3,New Construction,HPD,1,847,2.0,1,30412,38100,2.0,30412.0,43500.0,,,,,,,,,,,,,80894.0,10/7/16,2016,6/27/17,
304,THE MEEKERMAN,410,Manhattan Ave,3,New Construction,HPD,1,1162,3.0,1,41212,50800,2.0,41212.0,58000.0,,,,,,,,,,,,,80894.0,10/7/16,2016,6/27/17,
304,THE MEEKERMAN,410,Manhattan Ave,3,New Construction,HPD,2,647,6.0,2,23589,29000,3.0,23589.0,32640.0,4.0,23589.0,36240.0,,,,,,,,,,80894.0,10/7/16,2016,6/27/17,
304,THE MEEKERMAN,410,Manhattan Ave,3,New Construction,HPD,2,836,6.0,2,30069,36250,3.0,30069.0,40800.0,4.0,30069.0,45300.0,,,,,,,,,,80894.0,10/7/16,2016,6/27/17,
304,THE MEEKERMAN,410,Manhattan Ave,3,New Construction,HPD,2,1025,9.0,2,36549,43500,3.0,36549.0,48960.0,4.0,36549.0,54360.0,,,,,,,,,,80894.0,10/7/16,2016,6/27/17,
304,THE MEEKERMAN,410,Manhattan Ave,3,New Construction,HPD,2,1403,6.0,2,49509,58000,3.0,49509.0,65280.0,4.0,49509.0,72480.0,,,,,,,,,,80894.0,10/7/16,2016,6/27/17,
306,Hub,333,SCHERMERHORN STREET,3,New Construction,HPD,0,833,46.0,1,29898,38100,,,,,,,,,,,,,,,,71700.0,10/14/16,2016,STILL IN PROGRESS,
306,Hub,333,SCHERMERHORN STREET,3,New Construction,HPD,1,895,85.0,1,32058,38100,2.0,32058.0,43500.0,,,,,,,,,,,,,71700.0,10/14/16,2016,STILL IN PROGRESS,
306,Hub,333,SCHERMERHORN STREET,3,New Construction,HPD,1,1082,19.0,2,38503,43500,3.0,38503.0,48960.0,4.0,38503.0,54360.0,,,,,,,,,,71700.0,10/14/16,2016,STILL IN PROGRESS,
307,High Hawk,1776,BOSTON ROAD,2,New Construction,HDC,0,788,1.0,1,28355,38100,,,,,,,,,,,,,,,,50215.0,10/17/16,2016,STILL IN PROGRESS,
307,High Hawk,1776,BOSTON ROAD,2,New Construction,HDC,1,847,4.0,1,30412,38100,2.0,30412.0,43500.0,,,,,,,,,,,,,50215.0,10/17/16,2016,STILL IN PROGRESS,
307,High Hawk,1776,BOSTON ROAD,2,New Construction,HDC,1,1208,12.0,1,42789,63500,2.0,42789.0,72500.0,,,,,,,,,,,,,50215.0,10/17/16,2016,STILL IN PROGRESS,
307,High Hawk,1776,BOSTON ROAD,2,New Construction,HDC,2,1025,11.0,2,36549,43500,3.0,36549.0,48960.0,4.0,36549.0,54360.0,,,,,,,,,,50215.0,10/17/16,2016,STILL IN PROGRESS,
307,High Hawk,1776,BOSTON ROAD,2,New Construction,HDC,2,1458,36.0,2,51789,72500,3.0,51789.0,81600.0,4.0,51789.0,90600.0,,,,,,,,,,50215.0,10/17/16,2016,STILL IN PROGRESS,
307,High Hawk,1776,BOSTON ROAD,2,New Construction,HDC,3,1182,2.0,3,42378,48960,4.0,42378.0,54360.0,5.0,42378.0,58740.0,6.0,42378.0,63060.0,,,,,,,50215.0,10/17/16,2016,STILL IN PROGRESS,
307,High Hawk,1776,BOSTON ROAD,2,New Construction,HDC,3,1683,6.0,3,59555,81600,4.0,59555.0,90600.0,5.0,59555.0,97900.0,6.0,59555.0,105100.0,,,,,,,50215.0,10/17/16,2016,STILL IN PROGRESS,
309,BELVEDERE LXVIII,210,JAVA STREET,3,New Construction,HPD,1,947,1.0,1,32469,38100,2.0,32469.0,43500.0,,,,,,,,,,,,,33360.0,10/21/16,2016,STILL IN PROGRESS,
309,BELVEDERE LXVIII,210,JAVA STREET,3,New Construction,HPD,2,1072,1.0,2,36755,43500,3.0,36755.0,48960.0,4.0,36755.0,54360.0,,,,,,,,,,33360.0,10/21/16,2016,STILL IN PROGRESS,
310,Five Blue Slip,5,BLUE SLIP,3,New Construction,HDC,0,368,2.0,1,13955,19050,,,,,,,,,,,,,,,,74971.0,10/28/16,2016,11/20/17,
310,Five Blue Slip,5,BLUE SLIP,3,New Construction,HDC,0,519,3.0,1,19132,25400,,,,,,,,,,,,,,,,74971.0,10/28/16,2016,11/20/17,
310,Five Blue Slip,5,BLUE SLIP,3,New Construction,HDC,0,670,3.0,1,24309,31750,,,,,,,,,,,,,,,,74971.0,10/28/16,2016,11/20/17,
310,Five Blue Slip,5,BLUE SLIP,3,New Construction,HDC,0,822,14.0,1,29520,38100,,,,,,,,,,,,,,,,74971.0,10/28/16,2016,11/20/17,
310,Five Blue Slip,5,BLUE SLIP,3,New Construction,HDC,1,396,3.0,1,14949,19050,2.0,14949.0,21750.0,,,,,,,,,,,,,74971.0,10/28/16,2016,11/20/17,
310,Five Blue Slip,5,BLUE SLIP,3,New Construction,HDC,1,558,4.0,1,20503,25400,2.0,20503.0,29000.0,,,,,,,,,,,,,74971.0,10/28/16,2016,11/20/17,
310,Five Blue Slip,5,BLUE SLIP,3,New Construction,HDC,1,720,4.0,1,26058,31750,2.0,26058.0,36250.0,,,,,,,,,,,,,74971.0,10/28/16,2016,11/20/17,
310,Five Blue Slip,5,BLUE SLIP,3,New Construction,HDC,1,882,18.0,1,31612,38100,2.0,31612.0,43500.0,,,,,,,,,,,,,74971.0,10/28/16,2016,11/20/17,
310,Five Blue Slip,5,BLUE SLIP,3,New Construction,HDC,2,482,5.0,2,17932,12750,3.0,17932.0,24480.0,4.0,17932.0,27180.0,,,,,,,,,,74971.0,10/28/16,2016,11/20/17,
310,Five Blue Slip,5,BLUE SLIP,3,New Construction,HDC,2,676,8.0,2,24583,29000,3.0,24583.0,32640.0,4.0,24583.0,36240.0,,,,,,,,,,74971.0,10/28/16,2016,11/20/17,
310,Five Blue Slip,5,BLUE SLIP,3,New Construction,HDC,2,870,8.0,2,31235,36250,3.0,31235.0,40800.0,4.0,31235.0,45300.0,,,,,,,,,,74971.0,10/28/16,2016,11/20/17,
310,Five Blue Slip,5,BLUE SLIP,3,New Construction,HDC,2,1065,30.0,2,37920,43500,3.0,37920.0,48960.0,4.0,37920.0,54360.0,,,,,,,,,,74971.0,10/28/16,2016,11/20/17,
311,9306 Shore Front,93-06,SHORE FRONT PARKWAY,4,New Construction,HDC,0,494,1.0,1,18275,25400,,,,,,,,,,,,,,,,47786.0,10/28/16,2016,2/6/18,
311,9306 Shore Front,93-06,SHORE FRONT PARKWAY,4,New Construction,HDC,0,1211,3.0,1,42858,82550,,,,,,,,,,,,,,,,47786.0,10/28/16,2016,2/6/18,
311,9306 Shore Front,93-06,SHORE FRONT PARKWAY,4,New Construction,HDC,1,532,2.0,1,19612,25400,2.0,19612.0,29000.0,,,,,,,,,,,,,47786.0,10/28/16,2016,2/6/18,
311,9306 Shore Front,93-06,SHORE FRONT PARKWAY,4,New Construction,HDC,1,690,7.0,1,25029,31750,2.0,25029.0,36250.0,,,,,,,,,,,,,47786.0,10/28/16,2016,2/6/18,
311,9306 Shore Front,93-06,SHORE FRONT PARKWAY,4,New Construction,HDC,1,1525,25.0,1,53658,82550,2.0,53658.0,94250.0,,,,,,,,,,,,,47786.0,10/28/16,2016,2/6/18,
311,9306 Shore Front,93-06,SHORE FRONT PARKWAY,4,New Construction,HDC,2,836,2.0,2,30069,36250,3.0,30069.0,40800.0,4.0,30069.0,45300.0,,,,,,,,,,47786.0,10/28/16,2016,2/6/18,
311,9306 Shore Front,93-06,SHORE FRONT PARKWAY,4,New Construction,HDC,2,1838,17.0,2,64423,94250,3.0,64423.0,106080.0,4.0,64423.0,117780.0,,,,,,,,,,47786.0,10/28/16,2016,2/6/18,4.0
311,9306 Shore Front,93-06,SHORE FRONT PARKWAY,4,New Construction,HDC,3,963,1.0,3,34869,40800,4.0,34869.0,45300.0,5.0,34869.0,48950.0,6.0,34869.0,52550.0,,,,,,,47786.0,10/28/16,2016,2/6/18,
311,9306 Shore Front,93-06,SHORE FRONT PARKWAY,4,New Construction,HDC,3,2120,5.0,3,74538,106080,4.0,74538.0,117780.0,5.0,74538.0,127270.0,6.0,74538.0,136630.0,,,,,,,47786.0,10/28/16,2016,2/6/18,3.0
312,126 INDIA REALTY LLC,126,INDIA STREET,3,New Construction,HPD,0,904,1.0,1,30994,38100,,,,,,,,,,,,,,,,28940.0,11/4/16,2016,3/1/18,
312,126 INDIA REALTY LLC,126,INDIA STREET,3,New Construction,HPD,1,1039,1.0,1,35623,38100,2.0,35623.0,43500.0,,,,,,,,,,,,,28940.0,11/4/16,2016,3/1/18,
313,2346 Prospect Avenue,2346,PROSPECT AVENUE,2,New Construction,HPD,1,1348,4.0,1,46218,50800,2.0,46218.0,58000.0,,,,,,,,,,,,,20100.0,11/22/16,2016,4/1/17,
313,2346 Prospect Avenue,2346,PROSPECT AVENUE,2,New Construction,HPD,2,1521,5.0,2,52149,58000,3.0,52149.0,65280.0,4.0,52149.0,72480.0,,,,,,,,,,20100.0,11/22/16,2016,4/1/17,
315,504 Myrtle Avenue,504,MYRTLE AVENUE,3,New Construction,HPD,0,735,10.0,1,30206,38100,,,,,,,,,,,,,,,,64801.0,12/2/16,2016,12/15/17,
315,504 Myrtle Avenue,504,MYRTLE AVENUE,3,New Construction,HPD,1,741,12.0,1,32400,38100,2.0,32400.0,43500.0,,,,,,,,,,,,,64801.0,12/2/16,2016,12/15/17,
315,504 Myrtle Avenue,504,MYRTLE AVENUE,3,New Construction,HPD,2,888,7.0,2,38778,43500,3.0,38778.0,48960.0,4.0,38778.0,54360.0,,,,,,,,,,64801.0,12/2/16,2016,12/15/17,
316,Compass Residences 2B,1520,BOONE AVENUE,2,New Construction,HDC,0,822,22.0,1,29520,38100,,,,,,,,,,,,,,,,47077.0,12/9/16,2016,12/14/17,
316,Compass Residences 2B,1520,BOONE AVENUE,2,New Construction,HDC,1,882,35.0,1,31612,38100,2.0,31612.0,43500.0,,,,,,,,,,,,,47077.0,12/9/16,2016,12/14/17,
316,Compass Residences 2B,1520,BOONE AVENUE,2,New Construction,HDC,2,1065,42.0,2,37920,43500,3.0,37920.0,48960.0,4.0,37920.0,54360.0,,,,,,,,,,47077.0,12/9/16,2016,12/14/17,
316,Compass Residences 2B,1520,BOONE AVENUE,2,New Construction,HDC,3,1224,15.0,3,43818,48960,4.0,43818.0,54360.0,5.0,43818.0,58740.0,6.0,43818.0,63060.0,,,,,,,47077.0,12/9/16,2016,12/14/17,
317,Beach Green Dunes,44-18,ROCKAWAY BEACH BOULEVARD,4,New Construction,HDC,0,653,2.0,1,23726,31750,,,,,,,,,,,,,,,,50220.0,12/9/16,2016,4/20/18,
317,Beach Green Dunes,44-18,ROCKAWAY BEACH BOULEVARD,4,New Construction,HDC,0,805,2.0,1,28938,38100,,,,,,,,,,,,,,,,50220.0,12/9/16,2016,4/20/18,
317,Beach Green Dunes,44-18,ROCKAWAY BEACH BOULEVARD,4,New Construction,HDC,0,922,4.0,1,32949,57150,,,,,,,,,,,,,,,,50220.0,12/9/16,2016,4/20/18,
317,Beach Green Dunes,44-18,ROCKAWAY BEACH BOULEVARD,4,New Construction,HDC,1,702,12.0,1,25440,31750,2.0,25440.0,36250.0,,,,,,,,,,,,,50220.0,12/9/16,2016,4/20/18,
317,Beach Green Dunes,44-18,ROCKAWAY BEACH BOULEVARD,4,New Construction,HDC,1,864,13.0,1,30995,38100,2.0,30995.0,43500.0,,,,,,,,,,,,,50220.0,12/9/16,2016,4/20/18,
